"location","count","date","hour","weather","temperature","windspeed","year","month","weekday","temperatureC","windspeedC"
"Neutor",777,"2017-12-11",8,"wolkig",0,6,2017,"12","Mon",-10.0953094537017,-6.31282811896485
"Neutor",424,"2017-12-12",7,"Schnee",1,26,2017,"12","Tue",-9.09530945370167,13.6871718810351
"Neutor",946,"2017-12-12",8,"Schnee",1,24,2017,"12","Tue",-9.09530945370167,11.6871718810351
"Neutor",471,"2017-12-13",7,"teilweise bewölkt",1,24,2017,"12","Wed",-9.09530945370167,11.6871718810351
"Neutor",1017,"2017-12-13",8,"wolkig",2,26,2017,"12","Wed",-8.09530945370167,13.6871718810351
"Neutor",385,"2017-12-14",7,"wolkig",4,20,2017,"12","Thu",-6.09530945370167,7.68717188103515
"Neutor",805,"2017-12-14",8,"Regen",3,24,2017,"12","Thu",-7.09530945370167,11.6871718810351
"Neutor",472,"2017-12-15",7,"wolkig",2,13,2017,"12","Fri",-8.09530945370167,0.687171881035148
"Neutor",795,"2017-12-15",8,"wolkig",2,20,2017,"12","Fri",-8.09530945370167,7.68717188103515
"Neutor",63,"2017-12-16",7,"",NA,NA,2017,"12","Sat",NA,NA
"Neutor",226,"2017-12-16",8,"Nebel",1,14,2017,"12","Sat",-9.09530945370167,1.68717188103515
"Neutor",47,"2017-12-17",7,"Klarer Himmel",1,18,2017,"12","Sun",-9.09530945370167,5.68717188103515
"Neutor",50,"2017-12-17",8,"Regen",1,14,2017,"12","Sun",-9.09530945370167,1.68717188103515
"Neutor",404,"2017-12-18",7,"wolkig",1,9,2017,"12","Mon",-9.09530945370167,-3.31282811896485
"Neutor",801,"2017-12-18",8,"wolkig",1,6,2017,"12","Mon",-9.09530945370167,-6.31282811896485
"Neutor",490,"2017-12-19",7,"Regen",3,6,2017,"12","Tue",-7.09530945370167,-6.31282811896485
"Neutor",947,"2017-12-19",8,"wolkig",3,6,2017,"12","Tue",-7.09530945370167,-6.31282811896485
"Neutor",519,"2017-12-20",7,"wolkig",6,4,2017,"12","Wed",-4.09530945370167,-8.31282811896485
"Neutor",900,"2017-12-20",8,"Nebel",6,2,2017,"12","Wed",-4.09530945370167,-10.3128281189649
"Neutor",441,"2017-12-21",7,"Regen",8,13,2017,"12","Thu",-2.09530945370167,0.687171881035148
"Neutor",776,"2017-12-21",8,"Regen",8,13,2017,"12","Thu",-2.09530945370167,0.687171881035148
"Neutor",355,"2017-12-22",7,"Nebel",6,6,2017,"12","Fri",-4.09530945370167,-6.31282811896485
"Neutor",546,"2017-12-22",8,"Nebel",6,9,2017,"12","Fri",-4.09530945370167,-3.31282811896485
"Neutor",56,"2017-12-23",7,"",NA,NA,2017,"12","Sat",NA,NA
"Neutor",112,"2017-12-23",8,"Nebel",8,22,2017,"12","Sat",-2.09530945370167,9.68717188103515
"Neutor",17,"2017-12-24",7,"Klarer Himmel",8,29,2017,"12","Sun",-2.09530945370167,16.6871718810351
"Neutor",22,"2017-12-24",8,"wolkig",8,25,2017,"12","Sun",-2.09530945370167,12.6871718810351
"Neutor",11,"2017-12-25",7,"",NA,NA,2017,"12","Mon",NA,NA
"Neutor",16,"2017-12-25",8,"Regen",8,22,2017,"12","Mon",-2.09530945370167,9.68717188103515
"Neutor",17,"2017-12-26",7,"",5,25,2017,"12","Tue",-5.09530945370167,12.6871718810351
"Neutor",8,"2017-12-26",8,"",NA,NA,2017,"12","Tue",NA,NA
"Neutor",96,"2017-12-27",7,"",NA,NA,2017,"12","Wed",NA,NA
"Neutor",130,"2017-12-27",8,"",5,18,2017,"12","Wed",-5.09530945370167,5.68717188103515
"Neutor",115,"2017-12-28",7,"",NA,NA,2017,"12","Thu",NA,NA
"Neutor",159,"2017-12-28",8,"",2,18,2017,"12","Thu",-8.09530945370167,5.68717188103515
"Neutor",106,"2017-12-29",7,"",NA,NA,2017,"12","Fri",NA,NA
"Neutor",172,"2017-12-29",8,"Klarer Himmel",1,18,2017,"12","Fri",-9.09530945370167,5.68717188103515
"Neutor",32,"2017-12-30",7,"Klarer Himmel",4,22,2017,"12","Sat",-6.09530945370167,9.68717188103515
"Neutor",55,"2017-12-30",8,"wolkig",4,22,2017,"12","Sat",-6.09530945370167,9.68717188103515
"Neutor",9,"2017-12-31",7,"Regen",8,11,2017,"12","Sun",-2.09530945370167,-1.31282811896485
"Neutor",18,"2017-12-31",8,"Regen",8,11,2017,"12","Sun",-2.09530945370167,-1.31282811896485
